,image_name,door_or_face,image_type,gender,type,pct_endorsed_child,pct_endorsed_singledoor,general_dprime,highconfidence_treshold_dprime,highconfidence_subset_dprime,age_group,age_rating,ISSUES_lookingforwardsmiling,ISSUES_lookfake,ISSUES_standout,ISSUES_duplicate,ISSUES_SUM,door0_or_face1,distance,weights,subclass,use
134,generated_photos_5e68581f6d3b380006e708a5.png.jpg,face,boys_asian,boys,asian,0.869565217,NA,0.082052159,-1.786282989,-0.043780013,child,10,0,1,1,0,2,1,0.456603554,1,8,task
,MF026,,,,,,,,,,,,,,,,,,,,,
135,number_2_generated_photos_5f182a0c1f67b0000684ebfe.jpg,face,boys_asian,boys,asian,0.739130435,NA,0.082052159,-1.276269066,0.784243024,child,12,0,0,0,0,0,1,0.294972574,1,9,task
,MF040,,,,,,,,,,,,,,,,,,,,,
136,generated_photos_5e6878626d3b380006ee5087.png.jpg,face,boys_asian,boys,asian,0.952380952,NA,0.043876965,-1.754043148,0.223458082,child,10,0,0,1,0,1,1,0.422142503,1,12,task
,,,,,,,,,,,,,,,,,,,,,,
137,number_21_generated_photos_5f8976825bec8300083ac7dd.jpg,face,boys_black,boys,black,0.894736842,NA,0.706960608,-0.838035847,0.725590581,child,10,0,0,0,1,1,1,0.267557509,1,19,task
138,generated_photos_5e6861156d3b380006e90ddd.png.jpg,face,boys_black,boys,black,0.814814815,NA,0.667868211,-0.963177882,0.570602606,non_child,14,0,0,0,0,0,1,0.296307534,1,21,task
139,number_22_generated_photos_5e68362f6d3b380006df6721.jpg,face,boys_black,boys,black,0.761904762,NA,0.529849749,-1.58974444,0.601315209,child,13,0,2,0,0,2,1,0.38603814,1,25,task
140,number_20_generated_photos_5f896f505bec830008382a98.jpg,face,boys_black,boys,black,0.8,NA,0.348674806,-0.878553059,0.372300694,child,13,1,0,1,0,2,1,0.284160849,1,32,task
141,number_150_generated_photos_5e682e536d3b380006ddb179.jpg,face,boys_black,boys,black,0.857142857,NA,0.298040068,-2.002752899,0.095507951,child,12,0,0,0,0,0,1,0.494365022,1,33,task
142,number_24_generated_photos_5e6881196d3b380006f05583.jpg,face,boys_black,boys,black,0.875,NA,0.287854988,-1.90739464,-0.494632445,child,9,0,1,0,0,1,1,0.53605003,1,37,task
143,number_23_generated_photos_5f8974c05bec8300083a230a.jpg,face,boys_black,boys,black,0.894736842,NA,0.225486788,-1.058627396,0.039684774,child,13,0,0,0,1,1,1,0.333643266,1,41,task
144,number_38_generated_photos_5f1813f01f67b000067e14cc.jpg,face,boys_black,boys,black,0.9,NA,0.141927075,-1.489470042,0.65418824,child,13,0,0,0,0,0,1,0.342510647,1,3,task
145,generated_photos_5e6871486d3b380006ecb73d.png.jpg,face,boys_black,boys,black,0.916666667,NA,0.09602493,-0.845680168,0.219415809,child,9,0,0,2,0,2,1,0.279309826,1,7,task
146,number_35_generated_photos_5f1826421f67b0000683c67f.jpg,face,boys_black,boys,black,0.894736842,NA,0.046312523,-2.472848391,-0.068886752,child,11,0,1,0,1,2,1,0.578675037,1,11,task
147,number_33_generated_photos_5e682ad86d3b380006dcf5d3.jpg,face,boys_black,boys,black,0.826086957,NA,0.024997832,-1.205273911,1.408459197,child,11,0,0,0,0,0,1,0.233740248,1,15,task
148,generated_photos_5e68306f6d3b380006de27f1.png.jpg,face,boys_latino,boys,latino,0.894736842,NA,0.801892969,-1.258161561,0.896995032,child,11,0,0,0,0,0,1,0.320196392,1,16,task
149,number_46_generated_photos_5e687dcd6d3b380006ef93e3.jpg,face,boys_latino,boys,latino,0.95,NA,0.734638933,-1.322695062,0.155436349,child,11,0,0,0,0,0,1,0.395363779,1,18,task
150,number_45_generated_photos_5e68482c6d3b380006e36bf9.jpg,face,boys_latino,boys,latino,0.904761905,NA,0.569929889,-1.691943042,0.337509298,child,10,0,0,0,0,0,1,0.431675839,1,24,task
151,generated_photos_5e6815f56d3b380006d86e17.png.jpg,face,boys_latino,boys,latino,0.916666667,NA,0.477981758,-1.607734792,0.601315209,child,11,1,1,1,0,3,1,0.386062195,1,28,task
152,generated_photos_5e6875aa6d3b380006edb253.png.jpg,face,boys_latino,boys,latino,0.909090909,NA,0.395711876,-1.483354479,0.029618939,child,11,0,0,1,0,1,1,0.41514244,1,30,task
153,generated_photos_5e6854356d3b380006e62483.png.jpg,face,boys_latino,boys,latino,0.904761905,NA,0.296478712,-1.754043148,0.073368845,child,10,0,0,0,0,0,1,0.452263965,1,36,task
154,number_39_generated_photos_5e687bf36d3b380006ef24b9.jpg,face,boys_latino,boys,latino,0.909090909,NA,0.17174709,-2.005255609,0.185713339,child,12,0,0,0,0,0,1,0.47799326,1,1,task
155,number_41_generated_photos_5f8973905bec83000839b59c.jpg,face,boys_latino,boys,latino,0.916666667,NA,0.107101285,-1.90096399,0,child,12,1,0,1,0,2,1,0.474112721,1,6,task
156,generated_photos_5f181a6f1f67b000068032ce.png.jpg,face,boys_latino,boys,latino,0.913043478,NA,0.046493704,-2.014640752,-0.406318141,child,10,0,0,3,0,3,1,0.531500138,1,10,task
157,number_44_generated_photos_5e6821c56d3b380006db014f.jpg,face,boys_latino,boys,latino,0.904761905,NA,0.030779606,-2.390735719,-0.197543852,child,10,0,0,0,0,0,1,0.576080492,1,14,task
158,number_59_648f1828b1306400095feb38.jpg,face,boys_white,boys,white,0.95,NA,0.769777795,-1.248429648,0.672021476,child,11,0,0,0,0,0,1,0.336899361,1,17,task
159,generated_photos_5e6843016d3b380006e241c9.png.jpg,face,boys_white,boys,white,0.944444444,NA,0.63018197,-1.769840006,0.266430603,child,10,0,0,0,0,0,1,0.456111132,1,22,task
160,generated_photos_5e6808ef6d3b380006d56c07.png.jpg,face,boys_white,boys,white,0.888888889,NA,0.63018197,-1.813084504,0.462171151,child,10,0,0,0,0,0,1,0.444248748,1,23,task
161,generated_photos_5e68559e6d3b380006e676b1.png.jpg,face,boys_white,boys,white,0.888888889,NA,0.508488059,-1.290747735,0.289169284,non_child,14,1,2,0,0,3,1,0.364242057,1,26,task
162,number_53_648f0fd6b1306400095fea5e.jpg,face,boys_white,boys,white,0.947368421,NA,0.483845078,-1.575096364,0.548050065,child,10,0,0,0,0,0,1,0.385964046,1,27,task
163,generated_photos_5e6858776d3b380006e71c8b.png.jpg,face,boys_white,boys,white,0.913043478,NA,0.40349213,-1.890275684,0.080275007,child,11,0,0,1,1,2,1,0.482310034,1,29,task
164,generated_photos_5e68889c6d3b380006f20beb.png.jpg,face,boys_white,boys,white,0.952380952,NA,0.298040068,-2.463434965,1.198890263,child,10,1,0,1,0,2,1,0.465582932,1,34,task
165,14_W_M_027.jpg,face,boys_white,boys,white,0.954545455,NA,0.209438882,-1.988909588,-0.05311771,non_child,13,0,0,0,0,0,1,0.501411329,1,42,task
166,generated_photos_5e68186e6d3b380006d9008b.png.jpg,face,boys_white,boys,white,0.958333333,NA,0.134857346,-1.914505825,-0.402986835,child,10,0,2,1,0,3,1,0.518755823,1,4,task
167,generated_photos_5e681bdd6d3b380006d9bb41.png.jpg,face,boys_white,boys,white,0.916666667,NA,0.132208559,-0.962067841,0.938341685,non_child,13,0,0,0,0,0,1,0.241343933,1,5,task
168,generated_photos_5e680d216d3b380006d663ef.png.jpg,face,boys_white,boys,white,0.909090909,NA,0.043876965,-1.008014028,1.020966444,child,12,0,1,0,0,1,1,0.237309698,1,13,task
